"","time","close","high","low","open","volumefrom","volumeto"
"649",2019-07-29 23:48:00,9481.71,9488.16,9479.86,9488.04,43.54,412639.48
"650",2019-07-29 23:49:00,9465.95,9481.71,9437.7,9481.71,314.42,2971421.54
"651",2019-07-29 23:50:00,9506.43,9513.87,9465,9465.95,165.16,1568955.77
"652",2019-07-29 23:51:00,9508.93,9512.62,9506.04,9506.43,30.59,290801.91
"653",2019-07-29 23:52:00,9513.8,9518.7,9504.89,9508.93,54.3,516242.13
"654",2019-07-29 23:53:00,9504.93,9518.13,9504.93,9513.8,27.58,262342.5
"655",2019-07-29 23:54:00,9510.45,9511.45,9502.94,9504.93,8.046,76444.82
"656",2019-07-29 23:55:00,9512.01,9514.58,9510.45,9510.45,27.42,260549.59
"657",2019-07-29 23:56:00,9510.21,9512.01,9506.67,9512.01,11.53,109601.51
"658",2019-07-29 23:57:00,9504.91,9510.21,9504.71,9510.21,9.831,93476.71
"659",2019-07-29 23:58:00,9506.96,9509.1,9504.91,9504.91,6.049,57516.31
"660",2019-07-29 23:59:00,9506.93,9513.82,9506.93,9506.96,18.36,174566.77
"661",2019-07-30 00:00:00,9510.29,9512.25,9506.21,9506.93,17.44,166560.19
"662",2019-07-30 00:01:00,9513.15,9513.5,9510.19,9510.29,1.524,14486.1
"663",2019-07-30 00:02:00,9513.45,9515.03,9513.13,9513.15,3.641,34685.86
"664",2019-07-30 00:03:00,9513.46,9514.71,9511.84,9513.45,5.724,54461.24
"665",2019-07-30 00:04:00,9520.01,9520.71,9513.46,9513.46,30.91,294059.91
"666",2019-07-30 00:05:00,9519.74,9522.14,9519.74,9520.01,9.962,94890.62
"667",2019-07-30 00:06:00,9516.2,9520.24,9514.64,9519.74,7.227,68703.86
"668",2019-07-30 00:07:00,9522.07,9522.47,9516.2,9516.2,3.877,36923.89
"669",2019-07-30 00:08:00,9521.07,9522.07,9520.53,9522.07,1.765,16888.22
"670",2019-07-30 00:09:00,9521.02,9521.21,9520.41,9521.07,4.711,44837.48
"671",2019-07-30 00:10:00,9522.75,9522.75,9521.02,9521.02,5.69,54190.53
"672",2019-07-30 00:11:00,9521.22,9522.78,9521.22,9522.75,9.712,93002.46
"673",2019-07-30 00:12:00,9518.79,9521.22,9515,9521.22,21.98,210464.17
"674",2019-07-30 00:13:00,9516.02,9518.89,9515.13,9518.79,10.18,96943.05
"675",2019-07-30 00:14:00,9515.94,9516.02,9512.41,9516.02,6.909,65747.72
"676",2019-07-30 00:15:00,9515.66,9517.98,9514.36,9515.94,9.318,88645.93
"677",2019-07-30 00:16:00,9514.54,9515.66,9513.19,9515.66,6.671,63402.98
"678",2019-07-30 00:17:00,9513.58,9514.75,9512.01,9514.54,1.322,12621.98
"679",2019-07-30 00:18:00,9515.4,9515.42,9512.9,9513.58,3.253,30982.57
"680",2019-07-30 00:19:00,9514.05,9515.91,9513.19,9515.4,2.992,28452.29
"681",2019-07-30 00:20:00,9514.56,9515.37,9513,9514.05,1.971,18787.84
"682",2019-07-30 00:21:00,9513.94,9514.56,9512,9514.56,1.605,15258.92
"683",2019-07-30 00:22:00,9513.33,9514,9511.25,9513.94,10.66,101847.9
"684",2019-07-30 00:23:00,9513.52,9513.52,9512.61,9513.33,1.94,18538.37
"685",2019-07-30 00:24:00,9512.05,9514.17,9511.88,9513.52,3.81,36224.93
"686",2019-07-30 00:25:00,9512.72,9513.02,9510.31,9512.05,26.62,253187.29
"687",2019-07-30 00:26:00,9513.65,9513.65,9511.86,9512.72,2.65,25246.41
"688",2019-07-30 00:27:00,9510.88,9513.69,9510.8,9513.65,6.055,57558.68
"689",2019-07-30 00:28:00,9512.09,9513.43,9510.88,9510.88,3.232,30776.28
"690",2019-07-30 00:29:00,9509.9,9512.13,9509.8,9512.09,4.895,46587.25
"691",2019-07-30 00:30:00,9509.16,9511.25,9506.65,9509.9,3.276,31137.01
"692",2019-07-30 00:31:00,9508.18,9509.39,9507.2,9509.16,2.699,25654.67
"693",2019-07-30 00:32:00,9507.37,9509.4,9505.51,9508.18,10.6,100773.92
"694",2019-07-30 00:33:00,9505.65,9507.37,9503.73,9507.37,22.43,214684.01
"695",2019-07-30 00:34:00,9506.56,9506.56,9504.31,9505.65,6.454,61358.82
"696",2019-07-30 00:35:00,9505.81,9506.56,9504.71,9506.56,3.676,34931.01
"697",2019-07-30 00:36:00,9506.88,9506.88,9505.81,9505.81,3.284,31243.15
"698",2019-07-30 00:37:00,9504.58,9507.72,9504.58,9506.88,1.817,17265.91
"699",2019-07-30 00:38:00,9506.47,9506.59,9504.58,9504.58,1.697,16161.09
"700",2019-07-30 00:39:00,9506.62,9506.62,9503.91,9506.47,3.862,36743.1
"701",2019-07-30 00:40:00,9506.29,9506.94,9506.05,9506.62,1.29,12300.49
"702",2019-07-30 00:41:00,9507.17,9507.18,9506.29,9506.29,3.933,37374.85
"703",2019-07-30 00:42:00,9507.07,9508.47,9506.63,9507.17,2.133,20278.05
"704",2019-07-30 00:43:00,9508.14,9508.7,9506.73,9507.07,1.509,14430.33
"705",2019-07-30 00:44:00,9516.03,9516.03,9508.14,9508.14,33.04,314520.12
"706",2019-07-30 00:45:00,9515.81,9517.77,9515.66,9516.03,1.536,14632.06
"707",2019-07-30 00:46:00,9516.81,9516.81,9513.99,9515.81,5.626,53621.48
"708",2019-07-30 00:47:00,9518.35,9519.53,9515.76,9516.81,6.868,65369.65
"709",2019-07-30 00:48:00,9517.77,9519.27,9516.73,9518.35,4.001,38062.65
"710",2019-07-30 00:49:00,9522.12,9522.14,9516.14,9517.77,6.317,60211.14
"711",2019-07-30 00:50:00,9523.46,9524.2,9521.15,9522.12,7.073,67333.92
"712",2019-07-30 00:51:00,9527.5,9527.5,9523.46,9523.46,3.151,30030.66
"713",2019-07-30 00:52:00,9526.59,9528.4,9524.12,9527.5,12.72,121185.19
"714",2019-07-30 00:53:00,9523.32,9526.83,9523.11,9526.59,2.868,27351.25
"715",2019-07-30 00:54:00,9523.78,9524.1,9521.7,9523.32,2.292,21814.47
"716",2019-07-30 00:55:00,9522.43,9523.78,9521.89,9523.78,16.56,158688.11
"717",2019-07-30 00:56:00,9518.31,9522.43,9518.31,9522.43,6.876,65384.58
"718",2019-07-30 00:57:00,9521.47,9522.98,9518.01,9518.31,13.65,129933.03
"719",2019-07-30 00:58:00,9521.16,9522.65,9519.95,9521.47,4.863,46306.27
"720",2019-07-30 00:59:00,9520.66,9522.97,9520.42,9521.16,6.027,57477.95
"721",2019-07-30 01:00:00,9520.03,9522.3,9519.96,9520.66,4.293,40864.7
"722",2019-07-30 01:01:00,9518.4,9520.04,9517.93,9520.03,6.895,65658.21
"723",2019-07-30 01:02:00,9520.16,9520.26,9517.93,9518.4,3.572,33982.07
"724",2019-07-30 01:03:00,9518.88,9520.55,9517.53,9520.16,0.977,9336.84
"725",2019-07-30 01:04:00,9520.27,9521.82,9518.88,9518.88,2.172,20722.26
"726",2019-07-30 01:05:00,9519.48,9520.27,9518.71,9520.27,1.041,9956.55
"727",2019-07-30 01:06:00,9520.41,9522.62,9518.41,9519.48,2.048,19488.7
"728",2019-07-30 01:07:00,9522.1,9522.21,9519.95,9520.41,4.731,45068.56
"729",2019-07-30 01:08:00,9520.67,9522.1,9520.2,9522.1,5.27,50179.24
"730",2019-07-30 01:09:00,9518.85,9520.94,9517.06,9520.67,8.355,79558.29
"731",2019-07-30 01:10:00,9512.61,9518.87,9512.61,9518.85,11.76,111955.11
"732",2019-07-30 01:11:00,9514.51,9516.83,9512.61,9512.61,1.825,17350.37
"733",2019-07-30 01:12:00,9503.68,9516.12,9502.37,9514.51,51.04,485242.86
"734",2019-07-30 01:13:00,9504.72,9508.09,9503.68,9503.68,16.63,158018.3
"735",2019-07-30 01:14:00,9501.69,9504.72,9500.54,9504.72,7.532,71612.17
"736",2019-07-30 01:15:00,9497.89,9501.69,9496.61,9501.69,8.491,80596.69
"737",2019-07-30 01:16:00,9500.92,9501.94,9494.47,9497.89,5.458,51888.04
"738",2019-07-30 01:17:00,9510.94,9510.94,9500.92,9500.92,13.06,124093.72
"739",2019-07-30 01:18:00,9516.66,9517.04,9510.94,9510.94,2.885,27486.36
"740",2019-07-30 01:19:00,9516.79,9516.92,9515.68,9516.66,3.24,30822.04
"741",2019-07-30 01:20:00,9514.13,9517.41,9513.55,9516.79,16.38,155751.84
"742",2019-07-30 01:21:00,9514.68,9515.5,9513.72,9514.13,1.726,16413.73
"743",2019-07-30 01:22:00,9515.01,9515.45,9511.54,9514.68,21.29,203736.89
"744",2019-07-30 01:23:00,9513.58,9515.06,9513.57,9515.01,1.344,12775.67
"745",2019-07-30 01:24:00,9502.21,9516.89,9502.21,9513.58,17.64,167648.57
"746",2019-07-30 01:25:00,9493.64,9502.81,9491.91,9502.21,21.62,205136.3
"747",2019-07-30 01:26:00,9502.58,9502.59,9492.54,9493.64,13.64,129419.36
"748",2019-07-30 01:27:00,9497.57,9503.64,9497.45,9502.58,6.731,63907.3
"749",2019-07-30 01:28:00,9494.78,9497.57,9494.77,9497.57,1.585,15093.83
"750",2019-07-30 01:29:00,9490.47,9495.52,9490.47,9494.78,6.484,61547.16
"751",2019-07-30 01:30:00,9491.4,9493.34,9490.36,9490.47,7.473,70927.33
"752",2019-07-30 01:31:00,9498.32,9498.32,9490.92,9491.4,20.22,191783.18
"753",2019-07-30 01:32:00,9500.25,9500.39,9497.06,9498.32,4.026,38264.03
"754",2019-07-30 01:33:00,9492.26,9500.83,9492.26,9500.25,16.24,154339.11
"755",2019-07-30 01:34:00,9496.13,9496.13,9491.92,9492.26,3.195,30387.32
"756",2019-07-30 01:35:00,9493.1,9496.13,9492.86,9496.13,5.619,53306.52
"757",2019-07-30 01:36:00,9492.97,9493.19,9491.83,9493.1,5.238,49733.81
"758",2019-07-30 01:37:00,9497.63,9498.14,9492.02,9492.97,11.48,108925.78
"759",2019-07-30 01:38:00,9497.25,9498.43,9495.23,9497.63,2.224,21156.6
"760",2019-07-30 01:39:00,9497.61,9498.9,9497.25,9497.25,1.796,17053.13
"761",2019-07-30 01:40:00,9496.44,9498.36,9496,9497.61,4.636,44006.37
"762",2019-07-30 01:41:00,9495.05,9496.72,9492.85,9496.44,9.212,87462.6
"763",2019-07-30 01:42:00,9495.38,9496.37,9493.25,9495.05,3.825,36293.87
"764",2019-07-30 01:43:00,9494.52,9497.09,9494,9495.38,1.464,13948.22
"765",2019-07-30 01:44:00,9497.54,9497.83,9494.35,9494.52,28.79,273916.34
"766",2019-07-30 01:45:00,9500.08,9500.08,9496.98,9497.54,4.379,41848.03
"767",2019-07-30 01:46:00,9499.96,9500.91,9499.86,9500.08,2.054,19553.08
"768",2019-07-30 01:47:00,9503.29,9503.68,9499.96,9499.96,13.3,126351.63
"769",2019-07-30 01:48:00,9501.01,9504.1,9501.01,9503.29,3.522,33451.72
"770",2019-07-30 01:49:00,9501.67,9503.23,9499.51,9501.01,4.045,38458.29
"771",2019-07-30 01:50:00,9502.21,9503.2,9500.97,9501.67,2.292,21781.07
"772",2019-07-30 01:51:00,9497.69,9504.39,9497.46,9502.21,13.65,129593.4
"773",2019-07-30 01:52:00,9496.43,9497.69,9493.48,9497.69,8.69,82563.27
"774",2019-07-30 01:53:00,9495.17,9496.43,9492.35,9496.43,9.938,94273.33
"775",2019-07-30 01:54:00,9491.84,9495.28,9491.84,9495.17,2.545,24191.99
"776",2019-07-30 01:55:00,9479.86,9491.84,9479.86,9491.84,60.03,569151.91
"777",2019-07-30 01:56:00,9475.58,9479.86,9473.1,9479.86,23.72,224728.11
"778",2019-07-30 01:57:00,9469.05,9478.52,9467.77,9475.58,6.467,61220.76
"779",2019-07-30 01:58:00,9472.12,9472.89,9464.57,9469.05,16.03,151640.3
"780",2019-07-30 01:59:00,9471.93,9472.8,9470.05,9472.12,26.26,250467.9
"781",2019-07-30 02:00:00,9461.95,9471.98,9461.16,9471.93,27.33,258447.16
"782",2019-07-30 02:01:00,9456.44,9461.95,9450.72,9461.95,50.57,477784.69
"783",2019-07-30 02:02:00,9449.07,9457.07,9449.07,9456.44,12.6,118968.51
"784",2019-07-30 02:03:00,9455.74,9455.94,9445.45,9449.07,26.88,253892.21
"785",2019-07-30 02:04:00,9457.51,9457.64,9453.95,9455.74,8.476,80062.37
"786",2019-07-30 02:05:00,9460.47,9461.13,9455.84,9457.51,12.87,121689.73
"787",2019-07-30 02:06:00,9462.31,9462.67,9459.56,9460.47,6.155,58172.28
"788",2019-07-30 02:07:00,9463.01,9464.61,9461.66,9462.31,11.29,106781.15
"789",2019-07-30 02:08:00,9466.95,9467.45,9462.72,9463.01,17.37,164376.82
"790",2019-07-30 02:09:00,9462.97,9468.71,9462.97,9466.95,2.354,22267.01
"791",2019-07-30 02:10:00,9460.45,9463.12,9460.36,9462.97,4.644,43911.62
"792",2019-07-30 02:11:00,9461.01,9462.69,9460.28,9460.45,16.14,154470.66
"793",2019-07-30 02:12:00,9456.28,9461.02,9453.03,9461.01,120.53,1139514.38
"794",2019-07-30 02:13:00,9459.47,9460.29,9450.86,9456.28,53.89,509230.5
"795",2019-07-30 02:14:00,9459.47,9460.52,9456.22,9459.47,19.65,185860.79
"796",2019-07-30 02:15:00,9467.28,9467.28,9459.47,9459.47,15.33,144991.39
"797",2019-07-30 02:16:00,9478.62,9480.2,9466.14,9467.28,44.17,418410.81
"798",2019-07-30 02:17:00,9480.38,9481.79,9478.02,9478.62,11.54,109373.65
"799",2019-07-30 02:18:00,9477.91,9480.38,9477.91,9480.38,5.378,50990.26
"800",2019-07-30 02:19:00,9475.56,9478.7,9475.56,9477.91,3.891,36900.37
"801",2019-07-30 02:20:00,9479.64,9480.35,9475.51,9475.56,2.662,25224.1
"802",2019-07-30 02:21:00,9479.65,9480.93,9479.61,9479.64,4.96,47038.25
"803",2019-07-30 02:22:00,9475.96,9479.65,9475.92,9479.65,24.13,230731.37
"804",2019-07-30 02:23:00,9465.95,9477.46,9465.95,9475.96,12.28,116315.98
"805",2019-07-30 02:24:00,9469.89,9470.05,9465.23,9465.95,4.648,43971.43
"806",2019-07-30 02:25:00,9468.84,9469.89,9465.12,9469.89,5.121,48524.06
"807",2019-07-30 02:26:00,9466.83,9469.2,9466.83,9468.84,13.81,130640.52
"808",2019-07-30 02:27:00,9468.41,9468.5,9466.52,9466.83,1.386,13113.86
"809",2019-07-30 02:28:00,9468.1,9468.47,9467.86,9468.41,5.823,55126.7
"810",2019-07-30 02:29:00,9465.92,9468.1,9465.64,9468.1,5.621,53197.23
"811",2019-07-30 02:30:00,9464.66,9465.92,9461.8,9465.92,9.827,92918.97
"812",2019-07-30 02:31:00,9464.91,9465.32,9462.98,9464.66,1.124,10674.38
"813",2019-07-30 02:32:00,9464.78,9466.22,9464.76,9464.91,1.496,14148.04
"814",2019-07-30 02:33:00,9461.09,9467.74,9460.11,9464.78,24.67,235211.85
"815",2019-07-30 02:34:00,9455.93,9461.09,9455.59,9461.09,17.91,169804.99
"816",2019-07-30 02:35:00,9457.73,9457.73,9454.11,9455.93,12.88,121728.18
"817",2019-07-30 02:36:00,9460.39,9460.39,9455.12,9457.73,6.021,56942.07
"818",2019-07-30 02:37:00,9461.61,9463.03,9460.39,9460.39,6.055,57332.68
"819",2019-07-30 02:38:00,9460.57,9463.29,9460.57,9461.61,4.875,46108.39
"820",2019-07-30 02:39:00,9459.51,9460.78,9458.05,9460.57,6.879,65066.15
"821",2019-07-30 02:40:00,9457.49,9459.72,9457.49,9459.51,8.237,77834.15
"822",2019-07-30 02:41:00,9453.75,9457.49,9453.75,9457.49,5.755,54473.43
"823",2019-07-30 02:42:00,9440.08,9454.89,9437.41,9453.75,71.48,674517.39
"824",2019-07-30 02:43:00,9444.27,9448.23,9438.49,9440.08,16.75,158111.91
"825",2019-07-30 02:44:00,9443.04,9444.27,9437.06,9444.27,39.53,373701.01
"826",2019-07-30 02:45:00,9449.06,9449.17,9441.79,9443.04,17.05,161106.21
"827",2019-07-30 02:46:00,9447.5,9450.53,9447.5,9449.06,3.545,33534.43
"828",2019-07-30 02:47:00,9435.71,9447.5,9434.51,9447.5,6.207,58594.05
"829",2019-07-30 02:48:00,9438.04,9438.87,9435.58,9435.71,3.449,32595.85
"830",2019-07-30 02:49:00,9429.13,9438.22,9429.11,9438.04,34.05,320863.55
"831",2019-07-30 02:50:00,9420.87,9434.5,9420.12,9429.13,130.33,1226869.89
"832",2019-07-30 02:51:00,9440.74,9440.74,9420.87,9420.87,33.54,316186.33
"833",2019-07-30 02:52:00,9435.83,9440.75,9435.28,9440.74,14.13,133314.44
"834",2019-07-30 02:53:00,9420.25,9435.89,9418.33,9435.83,40.26,379279.69
"835",2019-07-30 02:54:00,9410.59,9422.27,9391.78,9420.25,309.94,2911382.69
"836",2019-07-30 02:55:00,9411.84,9415.29,9400.05,9410.59,98.39,925026.68
"837",2019-07-30 02:56:00,9418.32,9419.3,9405.83,9411.84,49.94,469772.86
"838",2019-07-30 02:57:00,9424.69,9428.05,9415.64,9418.32,41.91,394369.7
"839",2019-07-30 02:58:00,9419.93,9425.44,9419.93,9424.69,13.35,125795.93
"840",2019-07-30 02:59:00,9412.84,9423.96,9412.84,9419.93,30.49,287014.02
"841",2019-07-30 03:00:00,9417.34,9419.68,9410.91,9412.84,7.14,67226.84
"842",2019-07-30 03:01:00,9416.8,9418.35,9414.71,9417.34,4.683,44070.7
"843",2019-07-30 03:02:00,9417.3,9418.88,9415.98,9416.8,5.082,47866.86
"844",2019-07-30 03:03:00,9405.41,9417.59,9403.92,9417.3,26.49,249108.07
"845",2019-07-30 03:04:00,9403.14,9406.16,9395.91,9405.41,58.53,549690.25
"846",2019-07-30 03:05:00,9405.03,9406.69,9402.96,9403.14,17.55,164977.2
"847",2019-07-30 03:06:00,9403.59,9405.85,9403.46,9405.03,3.461,32597.25
"848",2019-07-30 03:07:00,9406.73,9409.69,9399.6,9403.59,19.1,179561.65
"849",2019-07-30 03:08:00,9403.49,9407.18,9403.37,9406.73,4.72,44386.39
"850",2019-07-30 03:09:00,9403.95,9404.3,9400.22,9403.49,16.47,154668.04
"851",2019-07-30 03:10:00,9413.28,9413.29,9401.02,9403.95,44.29,416333.88
"852",2019-07-30 03:11:00,9413.84,9415.05,9406.94,9413.28,33.47,316031.28
"853",2019-07-30 03:12:00,9416.41,9416.6,9412.3,9413.84,4.959,46663.8
"854",2019-07-30 03:13:00,9422.03,9422.03,9415.74,9416.41,6.58,61984.15
"855",2019-07-30 03:14:00,9436.13,9438.72,9421.47,9422.03,74.59,703527.26
"856",2019-07-30 03:15:00,9436.49,9439.29,9433.07,9436.13,13.57,127968.49
"857",2019-07-30 03:16:00,9434.28,9436.49,9432.95,9436.49,9.765,92124.27
"858",2019-07-30 03:17:00,9425.29,9434.28,9425.29,9434.28,20.67,194780.64
"859",2019-07-30 03:18:00,9422.03,9425.87,9421.24,9425.29,8.866,83601.04
"860",2019-07-30 03:19:00,9421.91,9422.03,9420.07,9422.03,1.77,16667.18
"861",2019-07-30 03:20:00,9431.69,9432.21,9420.24,9421.91,10.84,102183.18
"862",2019-07-30 03:21:00,9434.27,9434.56,9431.6,9431.69,15.7,148299.57
"863",2019-07-30 03:22:00,9430.62,9434.33,9430.43,9434.27,7.259,69035.03
"864",2019-07-30 03:23:00,9429.77,9430.92,9429.56,9430.62,9.963,95096.2
"865",2019-07-30 03:24:00,9424.14,9429.77,9419.82,9429.77,25.19,237352.18
"866",2019-07-30 03:25:00,9421.08,9425.38,9419.43,9424.14,6.783,63834.85
"867",2019-07-30 03:26:00,9419.59,9421.4,9418.75,9421.08,2.946,27724.05
"868",2019-07-30 03:27:00,9425.59,9426.41,9418.43,9419.59,17.6,165677.55
"869",2019-07-30 03:28:00,9425.66,9427.39,9424.81,9425.59,19.58,184405.44
"870",2019-07-30 03:29:00,9426.87,9431.3,9425.66,9425.66,12.58,118516.97
"871",2019-07-30 03:30:00,9425.21,9426.87,9424.43,9426.87,3.086,29109.75
"872",2019-07-30 03:31:00,9421.97,9425.39,9420.93,9425.21,22.38,210817.35
"873",2019-07-30 03:32:00,9426.06,9426.27,9421.95,9421.97,11.85,111741.93
"874",2019-07-30 03:33:00,9425.7,9426.06,9423.73,9426.06,4.365,41108.1
"875",2019-07-30 03:34:00,9426.65,9428.49,9425.25,9425.7,13.09,123298.75
"876",2019-07-30 03:35:00,9430.88,9430.93,9426.65,9426.65,6.531,61504.95
"877",2019-07-30 03:36:00,9431.24,9431.53,9429.34,9430.88,12.17,114816.9
"878",2019-07-30 03:37:00,9431.72,9432.68,9430.75,9431.24,4.265,40197.58
"879",2019-07-30 03:38:00,9430.98,9431.72,9430.08,9431.72,7.707,72707.91
"880",2019-07-30 03:39:00,9430.82,9431.24,9430.48,9430.98,2.84,26825.71
"881",2019-07-30 03:40:00,9430.27,9431.27,9430.27,9430.82,7.483,70530.85
"882",2019-07-30 03:41:00,9428.82,9430.3,9428.48,9430.27,7.543,71122.35
"883",2019-07-30 03:42:00,9431.8,9432.66,9428.82,9428.82,22.73,214489.44
"884",2019-07-30 03:43:00,9431.39,9431.8,9430.54,9431.8,1.98,18669.35
"885",2019-07-30 03:44:00,9431.19,9431.67,9431.19,9431.39,11.97,114145.89
"886",2019-07-30 03:45:00,9431.81,9431.81,9430.31,9431.19,2.767,26127.69
"887",2019-07-30 03:46:00,9432.29,9433.02,9431.8,9431.81,6.687,63085.61
"888",2019-07-30 03:47:00,9432.58,9433.08,9431.86,9432.29,5.422,51169.12
"889",2019-07-30 03:48:00,9430.64,9432.58,9430.33,9432.58,10.67,100635.39
"890",2019-07-30 03:49:00,9433.97,9433.97,9430.61,9430.64,21.15,199460.62
"891",2019-07-30 03:50:00,9434.41,9434.44,9433.97,9433.97,15.19,143342.64
"892",2019-07-30 03:51:00,9431.71,9434.58,9431.67,9434.41,9.15,86261.89
"893",2019-07-30 03:52:00,9430.94,9432.65,9430.21,9431.71,2.713,25633.35
"894",2019-07-30 03:53:00,9431.19,9431.82,9430.6,9430.94,1.41,13335.91
"895",2019-07-30 03:54:00,9432.82,9432.84,9431.19,9431.19,4.561,43005.02
"896",2019-07-30 03:55:00,9431.31,9432.82,9431.31,9432.82,16.28,155676.88
"897",2019-07-30 03:56:00,9429.93,9431.9,9429.93,9431.31,32.64,308814.67
"898",2019-07-30 03:57:00,9431.09,9431.48,9429.93,9429.93,2.793,26384.08
"899",2019-07-30 03:58:00,9430.15,9431.09,9428.44,9431.09,7.536,71077.81
"900",2019-07-30 03:59:00,9434,9436.71,9430.15,9430.15,3.586,33915.83
"901",2019-07-30 04:00:00,9431.92,9434,9431.92,9434,4.231,39879.25
"902",2019-07-30 04:01:00,9427.7,9431.92,9427.7,9431.92,5.554,52410.6
"903",2019-07-30 04:02:00,9427.73,9428.66,9426.73,9427.7,7.395,69656.08
"904",2019-07-30 04:03:00,9428.53,9429.43,9424.54,9427.73,9.165,86355.38
"905",2019-07-30 04:04:00,9427.15,9428.57,9424.67,9428.53,8.27,77964.01
"906",2019-07-30 04:05:00,9426.96,9428.3,9426.96,9427.15,3.096,29229.45
"907",2019-07-30 04:06:00,9426.92,9427.96,9426.9,9426.96,0.9207,8676.96
"908",2019-07-30 04:07:00,9425.84,9427.91,9425.15,9426.92,7.797,73489.1
"909",2019-07-30 04:08:00,9424.14,9426.54,9424.14,9425.84,3.111,29342.57
"910",2019-07-30 04:09:00,9423.38,9425.51,9422.18,9424.14,5.178,48823.04
"911",2019-07-30 04:10:00,9428,9428,9423.33,9423.38,29.48,277770.18
"912",2019-07-30 04:11:00,9434.66,9435.75,9428,9428,17.36,163702.49
"913",2019-07-30 04:12:00,9441.71,9447.32,9434.66,9434.66,34.16,322374.41
"914",2019-07-30 04:13:00,9438.93,9441.71,9438.93,9441.71,26.76,252526.49
"915",2019-07-30 04:14:00,9439.19,9440.07,9437.48,9438.93,11.7,110406.56
"916",2019-07-30 04:15:00,9439.81,9440.2,9439.12,9439.19,9.324,87964.79
"917",2019-07-30 04:16:00,9445.1,9445.1,9439.79,9439.81,17.54,165568.24
"918",2019-07-30 04:17:00,9446,9447.61,9445.1,9445.1,5.188,49089.55
"919",2019-07-30 04:18:00,9440.31,9446.02,9440.29,9446,3.463,32676.6
"920",2019-07-30 04:19:00,9434.74,9440.31,9434.3,9440.31,30.25,285389.8
"921",2019-07-30 04:20:00,9434.53,9434.86,9433.65,9434.74,39.99,376951.63
"922",2019-07-30 04:21:00,9434.87,9434.94,9434.49,9434.53,1.479,13998.29
"923",2019-07-30 04:22:00,9435.28,9435.36,9434.86,9434.87,22.3,212527.94
"924",2019-07-30 04:23:00,9434.13,9435.28,9433.46,9435.28,8.064,76049.47
"925",2019-07-30 04:24:00,9434.69,9437.92,9432.67,9434.13,21.5,202746.36
"926",2019-07-30 04:25:00,9434.35,9434.86,9433.66,9434.69,3.611,34092.64
"927",2019-07-30 04:26:00,9434.61,9435.1,9434.2,9434.35,1.285,12121.31
"928",2019-07-30 04:27:00,9433.95,9434.67,9433.82,9434.61,1.414,13394.57
"929",2019-07-30 04:28:00,9432.69,9434.42,9432.67,9433.95,3.059,28854.71
"930",2019-07-30 04:29:00,9425.28,9432.69,9425.28,9432.69,9.553,90115.52
"931",2019-07-30 04:30:00,9426.19,9426.37,9423.47,9425.28,4.153,39140.85
"932",2019-07-30 04:31:00,9426.52,9426.52,9425.92,9426.19,5.154,48620.64
"933",2019-07-30 04:32:00,9424.98,9427.06,9423.97,9426.52,4.083,38469.7
"934",2019-07-30 04:33:00,9430.23,9431.37,9424.98,9424.98,34.93,333838.41
"935",2019-07-30 04:34:00,9429.3,9430.35,9428.25,9430.23,3.745,35353.01
"936",2019-07-30 04:35:00,9429.23,9429.59,9428.26,9429.3,20.08,189140.42
"937",2019-07-30 04:36:00,9430.92,9431.09,9429.23,9429.23,5.422,51166.07
"938",2019-07-30 04:37:00,9429.71,9430.92,9429.71,9430.92,3.665,34560.81
"939",2019-07-30 04:38:00,9427.71,9429.71,9427.69,9429.71,4.921,46423.46
"940",2019-07-30 04:39:00,9429.01,9429.32,9427.51,9427.71,2.478,23385.09
"941",2019-07-30 04:40:00,9433.33,9433.34,9428.75,9429.01,16.28,153391.64
"942",2019-07-30 04:41:00,9433.26,9433.33,9432.78,9433.33,4.445,41947.6
"943",2019-07-30 04:42:00,9432.39,9433.28,9431.89,9433.26,1.521,14339.57
"944",2019-07-30 04:43:00,9432.54,9432.99,9432.39,9432.39,1.369,12957.4
"945",2019-07-30 04:44:00,9431.08,9432.72,9430.98,9432.54,18.36,174942.9
"946",2019-07-30 04:45:00,9427.08,9431.12,9425.96,9431.08,4.293,40496.08
"947",2019-07-30 04:46:00,9425.62,9427.08,9423.13,9427.08,17.49,164699.4
"948",2019-07-30 04:47:00,9425.27,9425.62,9423.47,9425.62,2.369,22359.68
"949",2019-07-30 04:48:00,9425.99,9426.33,9424.12,9425.27,1.764,16701.26
"950",2019-07-30 04:49:00,9425.61,9425.99,9423.8,9425.99,3.309,31214.03
"951",2019-07-30 04:50:00,9433.41,9433.42,9424.56,9425.61,1.351,12731.19
"952",2019-07-30 04:51:00,9432.4,9433.41,9432.4,9433.41,3.225,30437.35
"953",2019-07-30 04:52:00,9434.08,9434.08,9432.26,9432.4,3.94,37167.23
"954",2019-07-30 04:53:00,9435.1,9435.1,9432.06,9434.08,1.549,14651.33
"955",2019-07-30 04:54:00,9431.27,9435.1,9430.81,9435.1,1.233,11623.13
"956",2019-07-30 04:55:00,9430.26,9431.8,9429.22,9431.27,6.832,64432.66
"957",2019-07-30 04:56:00,9430.84,9431.25,9429.17,9430.26,1.315,12437.19
