Series;Time;Value
txCacheSize;2019-06-30T12:50:00.000Z;5874.596666666666
txCacheSize;2019-06-30T13:40:00.000Z;7799.333333333333
txCacheSize;2019-06-30T14:30:00.000Z;9398.113333333331
txCacheSize;2019-06-30T15:20:00.000Z;7408.563333333334
txCacheSize;2019-06-30T16:10:00.000Z;8567.1
txCacheSize;2019-06-30T17:00:00.000Z;8244.806666666665
txCacheSize;2019-06-30T17:50:00.000Z;7350.793333333333
txCacheSize;2019-06-30T18:40:00.000Z;10237.226666666666
txCacheSize;2019-06-30T19:30:00.000Z;10009.51
txCacheSize;2019-06-30T20:20:00.000Z;9103.743333333334
txCacheSize;2019-06-30T21:10:00.000Z;8476.279999999999
txCacheSize;2019-06-30T22:00:00.000Z;5710.1033333333335
txCacheSize;2019-06-30T22:50:00.000Z;9440.916666666668
txCacheSize;2019-06-30T23:40:00.000Z;7815.753333333332
txCacheSize;2019-07-01T00:30:00.000Z;7187.576666666666
txCacheSize;2019-07-01T01:20:00.000Z;12280.873333333333
txCacheSize;2019-07-01T02:10:00.000Z;7346.136666666667
txCacheSize;2019-07-01T03:00:00.000Z;10736.36
txCacheSize;2019-07-01T03:50:00.000Z;9682.643333333332
txCacheSize;2019-07-01T04:40:00.000Z;10928.973333333333
txCacheSize;2019-07-01T05:30:00.000Z;10278.096666666668
txCacheSize;2019-07-01T06:20:00.000Z;10647.48
txCacheSize;2019-07-01T07:10:00.000Z;11756.556666666667
txCacheSize;2019-07-01T08:00:00.000Z;10011.713333333333
txCacheSize;2019-07-01T08:50:00.000Z;10769.923333333334
txCacheSize;2019-07-01T09:40:00.000Z;10564.566666666666
txCacheSize;2019-07-01T10:30:00.000Z;10387.76
txCacheSize;2019-07-01T11:20:00.000Z;9631.826666666668
txCacheSize;2019-07-01T12:10:00.000Z;10070.77
txCacheSize;2019-07-01T13:00:00.000Z;11834.829999999998
txCacheSize;2019-07-01T13:50:00.000Z;10917.866666666665
txCacheSize;2019-07-01T14:40:00.000Z;10701.266666666666
txCacheSize;2019-07-01T15:30:00.000Z;10479.163333333334
txCacheSize;2019-07-01T16:20:00.000Z;9762.13
txCacheSize;2019-07-01T17:10:00.000Z;10014.056666666667
txCacheSize;2019-07-01T18:00:00.000Z;10138.143333333333
txCacheSize;2019-07-01T18:50:00.000Z;10019.66
txCacheSize;2019-07-01T19:40:00.000Z;9894.67
txCacheSize;2019-07-01T20:30:00.000Z;11272.93
txCacheSize;2019-07-01T21:20:00.000Z;9125
txCacheSize;2019-07-01T22:10:00.000Z;10093.103333333333
txCacheSize;2019-07-01T23:00:00.000Z;10317.72
txCacheSize;2019-07-01T23:50:00.000Z;10498.893333333333
txCacheSize;2019-07-02T00:40:00.000Z;11117.913333333334
txCacheSize;2019-07-02T01:30:00.000Z;14298.176666666666
txCacheSize;2019-07-02T02:20:00.000Z;14510.466666666665
txCacheSize;2019-07-02T03:10:00.000Z;13241.853333333333
txCacheSize;2019-07-02T04:00:00.000Z;9778.493333333334
txCacheSize;2019-07-02T04:50:00.000Z;11426.226666666666
txCacheSize;2019-07-02T05:40:00.000Z;11178.403333333332
txCacheSize;2019-07-02T06:30:00.000Z;10256.990000000002
txCacheSize;2019-07-02T07:20:00.000Z;10933.566666666666
txCacheSize;2019-07-02T08:10:00.000Z;10165.146666666667
txCacheSize;2019-07-02T09:00:00.000Z;10564.913333333334
txCacheSize;2019-07-02T09:50:00.000Z;9716.476666666667
txCacheSize;2019-07-02T10:40:00.000Z;10344.663333333334
txCacheSize;2019-07-02T11:30:00.000Z;11081.953333333333
txCacheSize;2019-07-02T12:20:00.000Z;11716.223333333333
txCacheSize;2019-07-02T13:10:00.000Z;10916.829999999998
txCacheSize;2019-07-02T14:00:00.000Z;9521.686666666666
txCacheSize;2019-07-02T14:50:00.000Z;7464.923333333334
txCacheSize;2019-07-02T15:40:00.000Z;11142.396666666666
txCacheSize;2019-07-02T16:30:00.000Z;11178.083333333332
txCacheSize;2019-07-02T17:20:00.000Z;10629.06
txCacheSize;2019-07-02T18:10:00.000Z;11285.936666666666
txCacheSize;2019-07-02T19:00:00.000Z;9629.313333333334
txCacheSize;2019-07-02T19:50:00.000Z;10236.376666666667
txCacheSize;2019-07-02T20:40:00.000Z;10239.243333333334
txCacheSize;2019-07-02T21:30:00.000Z;10912.983333333334
